date,temperature,temperature_smoothed,suitability_instantaneous,suitability_smoothed_instantaneous,suitability_smoothed_lagged
2010-09-17,22.3,22.485241169088084,0.45982304703552096,0.5004424780491638,0.758489121488808
2010-09-18,23.6,22.33270971556382,0.7522337483055296,0.46689978306810337,0.729604214109631
2010-09-19,21.8,22.17828608925276,0.35781917415497694,0.4341502775702708,0.6990575587442306
2010-09-20,19.7,22.022044083223232,0.0822413103995642,0.40198192427912705,0.6669746737070468
2010-09-21,,21.86405820874687,,0.3703269816714299,0.6344194540435543
2010-09-22,20.3,21.70440363978185,0.13486265005133724,0.33968925447516307,0.6020382659501675
2010-09-23,20.0,21.543156157086464,0.10612775564648642,0.3099555273405138,0.5688837591716258
2010-09-24,18.3,21.380392092019267,0.01966082077896242,0.28171529935508943,0.5345895749222142
2010-09-25,18.3,21.21618827008269,0.01966082077896242,0.25451325956306264,0.5004424780491638
2010-09-26,16.9,21.050621954266596,0.0025583520053418544,0.22946554923511808,0.46689978306810337
2010-09-27,16.6,20.8837707882489,0.0014799665939781972,0.2055712766687505,0.4341502775702708
2010-09-28,17.3,20.71571273951016,0.004966678768571237,0.18321653431509202,0.40198192427912705
2010-09-29,16.2,20.546526042419064,0.0006511914441971444,0.1623766633717464,0.3703269816714299
2010-09-30,16.4,20.37628914134586,0.0009951589989783535,0.14306765597703383,0.33968925447516307
2010-10-01,17.8,20.205080633860238,0.010326523634360289,0.12525648604562498,0.3099555273405138
2010-10-02,18.2,20.0329792140705,0.017400942341360352,0.10911467831642874,0.28171529935508943
2010-10-03,,19.860063616160176,,0.09450944632399275,0.25451325956306264
2010-10-04,20.3,19.686412558177995,0.13486265005133724,0.08130658370230552,0.22946554923511808
2010-10-05,21.5,19.512104686137032,0.30210250322208987,0.06968364085452344,0.2055712766687505
2010-10-06,19.4,19.337218518477858,0.06280895785905144,0.059220773849047635,0.18321653431509202
2010-10-07,19.9,19.161832390950607,0.09769038773173293,0.04997496754078692,0.1623766633717464
2010-10-08,19.6,18.986024401969818,0.07536196762479024,0.04196626753981088,0.14306765597703383
2010-10-09,,18.809872358495465,,0.03496059002084197,0.12525648604562498
2010-10-10,17.9,18.633453722493098,0.011808559905120624,0.028847776641062528,0.10911467831642874
2010-10-11,,18.456845558024714,,0.02363378625999944,0.09450944632399275
2010-10-12,18.9,18.280124479021797,0.038426305669238256,0.01921165816601493,0.08130658370230552
2010-10-13,18.7,18.103366597790796,0.031025181332480178,0.015406460461722615,0.06968364085452344
2010-10-14,16.6,17.92664747430004,0.0014799665939781972,0.01225568281803332,0.059220773849047635
2010-10-15,16.3,17.750042066297006,0.0008074386960802325,0.009652064787321009,0.04997496754078692
2010-10-16,16.5,17.573624680302796,0.001219456770004353,0.007528179185810953,0.04196626753981088
2010-10-17,,17.39746892353037,,0.005769141983063165,0.03496059002084197
2010-10-18,13.9,17.22164765677152,1.4246272875247284e-16,0.0043911521551941194,0.028847776641062528
2010-10-19,15.1,17.046232948296527,2.5482906632434876e-05,0.0033020879350150263,0.02363378625999944
2010-10-20,14.4,16.871296028809226,4.7533705398552926e-07,0.0024404089789808337,0.01921165816601493
2010-10-21,14.2,16.696907247498814,5.0710974857902314e-08,0.001776616479649298,0.015406460461722615
2010-10-22,14.7,16.523136029228514,3.967556293469544e-06,0.001279728399022091,0.01225568281803332
2010-10-23,15.7,16.35005083289986,0.00018801898351876488,0.0009013942712028838,0.009652064787321009
2010-10-24,16.8,16.17771911102972,0.002147457549041209,0.0006213008890827231,0.007528179185810953
2010-10-25,15.6,16.006207270576056,0.00014040512919046634,0.0004142123309502379,0.005769141983063165
2010-10-26,12.0,15.835580635046652,0.0,0.00027241401019281606,0.0043911521551941194
2010-10-27,12.4,15.665903407923679,0.0,0.00017178428183663147,0.0033020879350150263
2010-10-28,10.6,15.497238637435268,0.0,0.00010285058235151877,0.0024404089789808337
